"user_id","num_clicks","num_sessions","avg_session_duration","user_category","current_age","avg_flight_duration_hrs","travel_perk","age_group","gender","married","has_children","home_country","home_airport","home_airport_lat","home_airport_lon","sign_up_date","num_trips","num_flights","money_spent_hotel","flights_from_home_airport","total_seats","total_flight_cost","unique_destinations","total_trips_overall","times_of_group_bookings","total_revenue_generated_married","more_than_one_international_trip"
"523256","148","8","138.25","Solo","37","96.00","Food vouchers","36-45","F","false","false","usa","IND","39.717","-86.294","2023-01-11","3","4","11545","2","2","714.26","2","3","0","0","Yes"
"523290","146","8","136.75","Solo","35","60.00","Food vouchers","26-35","F","false","false","usa","ROC","43.119","-77.672","2023-01-11","3","4","3958","2","2","166.04","2","3","0","0","Yes"
"523454","112","8","104.00","Solo","57","208.00","Food vouchers","46-60","F","false","false","usa","CLE","41.412","-81.85","2023-01-11","3","6","2639.8","3","3","945.5570","3","3","0","0","Yes"
"523746","80","8","75.25","Solo","25","84.00","Food vouchers","18-25","F","false","false","usa","JFK","40.64","-73.779","2023-01-11","2","4","199","2","2","1333.7130","2","2","0","0","Yes"
"523787","135","8","124.50","Solo","41","72.00","Food vouchers","36-45","F","true","true","usa","MKE","42.947","-87.896","2023-01-11","1","2","0","1","1","470.9","1","1","0","470.90","Yes"
"524043","136","8","126.13","Solo","55","110.40","Food vouchers","46-60","F","true","false","usa","IAB","37.623","-97.267","2023-01-11","6","10","3019.10","5","6","2658.26","5","6","1","5677.36","Yes"
"524098","132","8","123.25","Standard Travellers","44","0","10% off on taxi services","36-45","F","false","false","usa","HOU","29.645","-95.279","2023-01-11","0","0","0","0","0","0","0","0","0","0","No"
"524244","156","8","144.38","Solo","36","120.00","Food vouchers","36-45","F","false","false","usa","LAS","36.08","-115.152","2023-01-11","3","4","2216.50","2","2","1092.30","2","3","0","0","Yes"
"524419","78","9","64.00","Solo","74","108.00","Food vouchers","60+","F","true","false","usa","CMH","39.998","-82.892","2023-01-11","2","4","1053","2","2","578.12","2","2","0","1631.12","Yes"
"524842","71","9","59.33","Standard Travellers","34","0","10% off on taxi services","26-35","F","true","true","usa","CRP","27.77","-97.501","2023-01-11","1","0","3729.6","0","0","0","0","1","0","3729.60","No"
"524980","272","8","682.88","Solo","49","120.00","Food vouchers","46-60","F","true","false","usa","UGN","42.422","-87.868","2023-01-12","2","4","214","4","2","636.0030","2","2","0","2585.42","Yes"
"525034","89","8","81.88","Solo","53","168.00","Food vouchers","46-60","F","true","false","canada","YND","45.521","-75.564","2023-01-12","2","2","1325","1","1","628.0","1","2","0","1953.00","Yes"
"525308","166","8","155.25","Business","48","48.00","Access to Business Lounges","46-60","M","true","true","usa","AMA","35.219","-101.706","2023-01-12","2","2","573","1","1","382.98","1","2","0","955.98","Yes"
"525405","120","8","112.00","Solo","25","72.00","Food vouchers","18-25","F","false","false","usa","LUF","33.535","-112.383","2023-01-12","1","2","498","1","1","686.15","1","1","0","0","Yes"
"525591","119","8","110.88","Solo","45","84.00","Food vouchers","36-45","F","false","false","usa","JFK","40.64","-73.779","2023-01-12","4","4","5635","2","2","937.78","2","4","0","0","Yes"
"526235","109","8","100.88","Solo","45","72.00","Food vouchers","36-45","M","false","false","usa","TLH","30.396","-84.35","2023-01-12","2","3","2172","2","5","3962.29","1","2","1","0","Yes"
"526367","138","8","129.25","Solo","44","156.00","Food vouchers","36-45","F","true","false","usa","BHM","33.563","-86.753","2023-01-12","3","4","7930","2","2","656.17","2","3","0","8586.17","Yes"
"526690","175","8","162.00","Solo","22","120.00","Food vouchers","18-25","F","false","true","usa","CLE","41.412","-81.85","2023-01-12","2","4","2400","2","2","381.90","2","2","0","0","Yes"
"527365","104","9","86.89","Solo","17","96.00","Food vouchers","Under 18","F","false","true","usa","DAL","32.847","-96.852","2023-01-13","1","2","429","1","1","373.98","1","1","0","0","Yes"
"527518","89","8","81.25","Solo","29","96.00","Food vouchers","26-35","F","false","false","usa","CLE","41.412","-81.85","2023-01-13","1","2","1026","1","1","594.68","1","1","0","0","Yes"
"527857","82","8","77.00","Standard Travellers","42","0","10% off on taxi services","36-45","M","true","true","usa","INT","36.134","-80.222","2023-01-13","1","0","5460","0","0","0","0","1","0","5460.00","No"
"528842","106","8","98.75","Solo","67","48.00","Food vouchers","60+","M","false","false","usa","HNL","21.316","-157.927","2023-01-13","2","4","0.0","2","2","2256.702","2","2","0","0","Yes"
"528909","92","8","84.88","Standard Travellers","17","0","10% off on taxi services","Under 18","F","false","false","usa","JFK","40.64","-73.779","2023-01-13","2","0","17120","0","0","0","0","2","0","0","No"
"529420","146","9","120.33","Standard Travellers","74","0","10% off on taxi services","60+","M","true","false","usa","OAK","37.721","-122.221","2023-01-14","0","0","0","0","0","0","0","0","0","0","No"
"529422","106","8","98.13","Solo","56","84.00","Food vouchers","46-60","F","true","false","usa","BWI","39.175","-76.668","2023-01-14","2","4","489","2","4","2355.27","2","2","1","2844.27","Yes"
"529972","109","8","101.63","Business","56","108.00","Access to Business Lounges","46-60","F","true","true","usa","IAB","37.623","-97.267","2023-01-14","3","4","3060.0","2","4","3565.444","2","3","1","6625.44","Yes"
"530240","150","8","140.13","Solo","46","132.00","Food vouchers","46-60","F","false","true","usa","SKF","29.384","-98.581","2023-01-14","2","4","1959.00","2","3","2057.9580","2","2","1","0","Yes"
"530667","441","9","997.89","Solo","39","78.00","Food vouchers","36-45","F","true","true","usa","SFO","37.619","-122.375","2023-01-14","4","4","4030.00","4","3","3185.83","2","4","1","8637.01","Yes"
"530673","96","8","90.63","Standard Travellers","60","0","10% off on taxi services","46-60","M","true","true","usa","EWR","40.692","-74.169","2023-01-14","0","0","0","0","0","0","0","0","0","0","No"
"530978","164","9","135.11","Solo","54","86.40","Food vouchers","46-60","F","true","false","usa","EFD","29.607","-95.159","2023-01-14","6","10","3004","5","5","1734.5040","5","6","0","4738.50","Yes"
"531568","135","8","125.00","Solo","41","60.00","Food vouchers","36-45","F","false","false","usa","AUS","30.194","-97.67","2023-01-15","5","8","1413.0","4","6","3591.1105","4","5","1","0","Yes"
"531735","95","8","88.63","Standard Travellers","21","0","10% off on taxi services","18-25","F","false","false","usa","OAK","37.721","-122.221","2023-01-15","0","0","0","0","0","0","0","0","0","0","No"
"531744","168","8","156.38","Solo","53","102.00","Food vouchers","46-60","F","true","false","usa","CMH","39.998","-82.892","2023-01-15","5","8","1344","4","4","1054.79","4","5","0","2398.79","Yes"
"531795","84","8","78.25","Solo","70","312.00","Food vouchers","60+","F","false","false","usa","SFO","37.619","-122.375","2023-01-15","1","2","984","1","1","472.69","1","1","0","0","Yes"
"531834","69","8","64.25","Solo","18","48.00","Food vouchers","18-25","F","false","false","usa","LAX","33.942","-118.408","2023-01-15","1","2","0","1","1","490.71","1","1","0","0","Yes"
"531921","165","9","135.00","Solo","46","72.00","Food vouchers","46-60","F","false","false","canada","YXE","52.171","-106.7","2023-01-15","2","2","1071","1","1","122.54","1","2","0","0","Yes"
"532215","142","9","118.11","Solo","49","156.00","Food vouchers","46-60","F","true","false","usa","SFO","37.619","-122.375","2023-01-15","6","9","1886.20","5","5","2460.91","5","6","0","4347.11","Yes"
"532279","114","8","105.88","Standard Travellers","17","0","10% off on taxi services","Under 18","F","false","false","usa","ELP","31.807","-106.378","2023-01-15","1","0","4992","0","0","0","0","1","0","0","No"
"532312","82","8","76.63","Solo","45","56.00","Food vouchers","36-45","F","true","false","usa","MCI","39.297","-94.714","2023-01-15","3","6","304.0","3","3","454.244","3","3","0","758.24","Yes"
"532651","105","8","97.38","Solo","35","96.00","Food vouchers","26-35","F","false","true","canada","YKZ","43.862","-79.37","2023-01-15","2","2","1753","1","1","100.45","1","2","0","0","Yes"
"532656","106","8","98.00","Solo","33","60.00","Food vouchers","26-35","F","false","false","usa","RNO","39.498","-119.768","2023-01-15","2","4","276","2","2","1346.607","2","2","0","0","Yes"
"532730","87","8","80.63","Solo","17","168.00","Food vouchers","Under 18","F","false","false","usa","YIP","42.238","-83.53","2023-01-15","2","2","3144","1","1","147.560","1","2","0","0","Yes"
"532905","99","8","92.00","Standard Travellers","23","0","10% off on taxi services","18-25","F","false","false","usa","IAD","38.944","-77.456","2023-01-15","0","0","0","0","0","0","0","0","0","0","No"
"533117","85","8","79.38","Solo","50","48.00","Food vouchers","46-60","F","false","false","usa","CLT","35.214","-80.943","2023-01-15","2","4","252","2","2","334.37","2","2","0","0","Yes"
"533187","89","8","83.13","Standard Travellers","69","0","10% off on taxi services","60+","F","true","false","usa","DEN","39.858","-104.667","2023-01-16","1","0","737.20","0","0","0","0","1","0","737.20","No"
"533378","123","8","112.75","Solo","40","144.00","Food vouchers","36-45","F","true","true","usa","LGB","33.818","-118.151","2023-01-16","3","6","1256","3","3","1172.2335","3","3","0","2428.23","Yes"
"533464","171","8","160.13","Solo","57","84.00","Food vouchers","46-60","F","true","true","usa","DCA","38.852","-77.037","2023-01-16","2","4","120","2","2","907.21","2","2","0","1027.21","Yes"
"534254","110","9","90.67","Solo","23","96.00","Food vouchers","18-25","F","false","false","canada","YYC","51.114","-114.02","2023-01-16","1","2","558","1","1","515.745","1","1","0","0","Yes"
"534360","195","8","181.63","Solo","42","129.60","Food vouchers","36-45","F","false","true","canada","YUL","45.468","-73.741","2023-01-16","5","10","1366.25","5","6","2973.516","4","5","1","0","Yes"
"534825","120","8","111.13","Business","29","72.00","Access to Business Lounges","26-35","F","false","true","canada","YKZ","43.862","-79.37","2023-01-16","1","2","0","1","1","97.51","1","1","0","0","Yes"
"535051","157","8","146.75","Solo","49","80.00","Food vouchers","46-60","F","true","false","usa","LGA","40.777","-73.872","2023-01-16","4","6","2325.00","3","3","1302.49","3","4","0","3627.49","Yes"
"535063","177","9","145.67","Solo","38","96.00","Food vouchers","36-45","F","false","false","usa","LAX","33.942","-118.408","2023-01-16","4","6","1557.2","3","4","2535.1855","3","4","1","0","Yes"
"535266","99","9","81.33","Standard Travellers","45","264.00","10% off on taxi services","36-45","F","true","true","canada","YED","53.667","-113.467","2023-01-17","2","2","1192","1","4","35780.60","1","2","1","36972.60","Yes"
"535625","189","8","175.50","Solo","29","84.00","Food vouchers","26-35","F","false","true","canada","YHM","43.173","-79.935","2023-01-17","5","9","1636","5","5","904.59","5","5","0","0","Yes"
"535706","100","8","93.63","Solo","55","48.00","Food vouchers","46-60","F","false","true","usa","LAX","33.942","-118.408","2023-01-17","1","2","153","1","1","187.062000000000031177","1","1","0","0","Yes"
"535737","69","8","64.50","Standard Travellers","22","0","10% off on taxi services","18-25","F","false","false","canada","YEG","53.31","-113.58","2023-01-17","0","0","0","0","0","0","0","0","0","0","No"
"535746","123","8","115.00","Solo","43","96.00","Food vouchers","36-45","F","true","false","usa","MSY","29.993","-90.258","2023-01-17","3","4","1804","2","2","826.1740","2","3","0","2630.17","Yes"
"535896","114","8","106.63","Solo","41","36.00","Food vouchers","36-45","F","true","true","usa","IND","39.717","-86.294","2023-01-17","2","4","153","2","2","802.83","2","2","0","955.83","Yes"
"536035","111","8","102.75","Solo","28","60.00","Food vouchers","26-35","M","false","false","usa","LGA","40.777","-73.872","2023-01-17","2","4","326","2","3","1863.40","2","2","1","0","Yes"
"536135","77","8","71.63","Standard Travellers","67","0","10% off on taxi services","60+","F","false","false","usa","MSP","44.88","-93.217","2023-01-17","0","0","0","0","0","0","0","0","0","0","No"
"536574","133","8","122.38","Solo","52","204.00","Food vouchers","46-60","F","true","true","canada","YYC","51.114","-114.02","2023-01-17","4","5","3392","3","3","1123.434","3","4","0","4515.43","Yes"
"536604","113","8","105.25","Solo","52","60.00","Food vouchers","46-60","F","false","false","usa","CLE","41.412","-81.85","2023-01-17","2","4","238","2","2","698.90","2","2","0","0","Yes"
"537776","193","8","179.50","Standard Travellers","35","0","10% off on taxi services","26-35","F","false","false","usa","EFD","29.607","-95.159","2023-01-18","2","0","2768","0","0","0","0","2","0","0","No"
"537834","191","8","177.75","Solo","38","48.00","Food vouchers","36-45","F","false","false","usa","LIT","34.729","-92.224","2023-01-18","2","4","160","2","2","415.1475","2","2","0","0","Yes"
"537926","154","8","142.13","Standard Travellers","70","0","10% off on taxi services","60+","F","true","false","canada","YOW","45.323","-75.669","2023-01-18","2","0","2926","0","0","0","0","2","0","2926.00","No"
"538112","88","9","73.44","Solo","51","108.00","Food vouchers","46-60","F","true","false","usa","LGA","40.777","-73.872","2023-01-18","2","4","1014","2","2","555.386","2","2","0","1569.39","Yes"
"538147","428","8","1124.25","Solo","51","104.00","Food vouchers","46-60","F","true","true","usa","LAX","33.942","-118.408","2023-01-18","3","6","2481","5","3","1335.60","3","3","0","6606.80","Yes"
"538260","144","8","134.63","Solo","50","168.00","Food vouchers","46-60","F","false","false","usa","LOU","38.228","-85.664","2023-01-18","3","4","3897","2","3","1995.88","2","3","1","0","Yes"
"538788","122","8","113.50","Solo","27","84.00","Food vouchers","26-35","F","false","false","usa","STL","38.748","-90.36","2023-01-18","2","4","540.40","2","2","798.08","2","2","0","0","Yes"
"538976","199","8","184.13","Solo","49","80.00","Food vouchers","46-60","F","false","false","usa","PHX","33.434","-112.008","2023-01-18","5","6","2074","3","3","1693.01","3","5","0","0","Yes"
"539283","129","8","121.50","Solo","53","72.00","Food vouchers","46-60","F","true","false","usa","LSV","36.236","-115.034","2023-01-19","2","2","1338","1","1","240.17","1","2","0","1578.17","Yes"
"539304","125","8","116.25","Standard Travellers","18","0","10% off on taxi services","18-25","F","false","false","usa","SJC","37.362","-121.929","2023-01-19","2","0","2232","0","0","0","0","2","0","0","No"
"539307","131","8","121.50","Standard Travellers","38","0","10% off on taxi services","36-45","F","false","true","usa","LGA","40.777","-73.872","2023-01-19","0","0","0","0","0","0","0","0","0","0","No"
"539625","98","8","91.13","Solo","46","72.00","Food vouchers","46-60","F","true","false","usa","INT","36.134","-80.222","2023-01-19","2","4","442","2","2","661.26","2","2","0","1103.26","Yes"
"539729","101","8","94.63","Business","35","216.00","Access to Business Lounges","26-35","F","false","false","usa","MSY","29.993","-90.258","2023-01-19","1","2","1520","1","2","1357.94","1","1","1","0","Yes"
"539855","153","8","142.25","Solo","42","96.00","Food vouchers","36-45","F","false","false","usa","MDW","41.786","-87.752","2023-01-19","2","3","831","2","2","766.96","2","2","0","0","Yes"
"540147","157","8","147.63","Solo","43","67.20","Food vouchers","36-45","M","false","true","usa","ELP","31.807","-106.378","2023-01-19","5","10","3682.4","5","9","6195.294","5","5","2","0","Yes"
"540347","176","8","163.13","Solo","27","68.00","Food vouchers","26-35","F","false","true","usa","SKF","29.384","-98.581","2023-01-19","6","12","1404.90","6","6","2204.79","5","6","0","0","Yes"
"540413","104","8","96.75","Solo","31","96.00","Food vouchers","26-35","F","false","false","usa","BNA","36.124","-86.678","2023-01-19","2","4","402","2","2","691.71","2","2","0","0","Yes"
"540502","213","8","198.75","Solo","39","120.00","Food vouchers","36-45","F","true","false","usa","DEN","39.858","-104.667","2023-01-19","4","6","2322","3","3","833.39","3","4","0","3155.39","Yes"
